SignId,Id,X,Y,Z,Retro,Angle,Distance,UTC,R,G,B,H,S,V,pX,pY
12,64845,33.7872603,-84.4061497,245.352,0.80,-0.271,6.507,66096.19600,-1,-1,-1,-1.0,-1.000,-1.000,0.365,0.864
12,64846,33.7872602,-84.4061495,245.289,0.79,-0.281,6.504,66096.19600,-1,-1,-1,-1.0,-1.000,-1.000,0.365,0.946
12,64903,33.7872602,-84.4061508,245.969,0.80,-0.178,6.332,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.314,0.056
12,64904,33.7872602,-84.4061507,245.903,0.80,-0.189,6.341,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.315,0.143
12,64905,33.7872601,-84.4061506,245.839,0.79,-0.199,6.344,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.303,0.226
12,64906,33.7872601,-84.4061504,245.776,0.80,-0.209,6.339,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.309,0.309
12,64907,33.7872601,-84.4061505,245.709,0.80,-0.219,6.357,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.306,0.397
12,64908,33.7872600,-84.4061503,245.647,0.79,-0.230,6.349,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.299,0.478
12,64909,33.7872600,-84.4061502,245.582,0.80,-0.240,6.357,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.303,0.563
12,64910,33.7872599,-84.4061500,245.519,0.79,-0.250,6.354,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.299,0.645
12,64911,33.7872599,-84.4061499,245.454,0.80,-0.260,6.362,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.304,0.730
12,64912,33.7872598,-84.4061498,245.390,0.80,-0.271,6.367,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.298,0.814
12,64913,33.7872598,-84.4061497,245.323,0.79,-0.281,6.384,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.304,0.902
12,64914,33.7872598,-84.4061498,245.253,0.53,-0.291,6.406,66096.20900,-1,-1,-1,-1.0,-1.000,-1.000,0.298,0.993
12,64972,33.7872599,-84.4061513,245.984,0.53,-0.178,6.244,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.270,0.037
12,64973,33.7872597,-84.4061508,245.929,0.79,-0.189,6.204,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.243,0.109
12,64974,33.7872597,-84.4061506,245.867,0.79,-0.199,6.204,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.248,0.190
12,64975,33.7872596,-84.4061505,245.804,0.78,-0.209,6.207,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.237,0.272
12,64976,33.7872596,-84.4061505,245.740,0.80,-0.219,6.217,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.237,0.356
12,64977,33.7872596,-84.4061504,245.678,0.79,-0.230,6.218,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.241,0.437
12,64978,33.7872596,-84.4061503,245.613,0.79,-0.240,6.228,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.246,0.522
12,64979,33.7872595,-84.4061501,245.551,0.79,-0.250,6.229,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.243,0.603
12,64980,33.7872595,-84.4061501,245.487,0.79,-0.260,6.238,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.243,0.687
12,64981,33.7872594,-84.4061499,245.424,0.79,-0.271,6.243,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.244,0.770
12,64982,33.7872594,-84.4061499,245.359,0.80,-0.281,6.255,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.244,0.855
12,64983,33.7872594,-84.4061500,245.289,0.53,-0.291,6.284,66096.22200,-1,-1,-1,-1.0,-1.000,-1.000,0.237,0.946
12,65041,33.7872593,-84.4061508,245.891,0.75,-0.199,6.082,66096.23500,-1,-1,-1,-1.0,-1.000,-1.000,0.188,0.158
12,65042,33.7872592,-84.4061507,245.830,0.79,-0.209,6.083,66096.23500,-1,-1,-1,-1.0,-1.000,-1.000,0.176,0.238
12,65043,33.7872592,-84.4061506,245.768,0.79,-0.219,6.089,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.180,0.319
12,65044,33.7872592,-84.4061505,245.706,0.80,-0.230,6.092,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.184,0.401
12,65045,33.7872591,-84.4061503,245.645,0.78,-0.240,6.092,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.182,0.480
12,65046,33.7872591,-84.4061503,245.582,0.79,-0.250,6.103,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.182,0.563
12,65047,33.7872591,-84.4061502,245.519,0.79,-0.260,6.112,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.189,0.645
12,65048,33.7872590,-84.4061501,245.457,0.80,-0.271,6.120,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.185,0.726
12,65049,33.7872590,-84.4061499,245.398,0.79,-0.281,6.113,66096.23600,-1,-1,-1,-1.0,-1.000,-1.000,0.201,0.804
12,65110,33.7872589,-84.4061510,245.853,0.66,-0.209,5.972,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.128,0.208
12,65111,33.7872587,-84.4061506,245.798,0.79,-0.219,5.950,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.115,0.280
12,65112,33.7872587,-84.4061506,245.737,0.79,-0.230,5.959,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.115,0.360
12,65113,33.7872587,-84.4061506,245.673,0.79,-0.240,5.978,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.115,0.444
12,65114,33.7872586,-84.4061503,245.618,0.79,-0.250,5.960,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.516
12,65115,33.7872586,-84.4061503,245.554,0.79,-0.260,5.978,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.127,0.599
12,65116,33.7872586,-84.4061501,245.495,0.79,-0.271,5.979,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.146,0.677
12,65117,33.7872586,-84.4061501,245.433,0.77,-0.281,5.990,66096.24900,-1,-1,-1,-1.0,-1.000,-1.000,0.146,0.758
12,65178,33.7872585,-84.4061512,245.817,0.58,-0.219,5.869,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.072,0.255
12,65179,33.7872583,-84.4061507,245.768,0.75,-0.230,5.826,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.064,0.319
12,65180,33.7872583,-84.4061505,245.710,0.77,-0.240,5.827,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.083,0.395
12,65181,33.7872583,-84.4061506,245.647,0.76,-0.250,5.848,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.073,0.478
12,65182,33.7872582,-84.4061505,245.588,0.74,-0.260,5.853,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.076,0.555
12,65183,33.7872581,-84.4061501,245.534,0.74,-0.271,5.837,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.119,0.626
12,65184,33.7872582,-84.4061503,245.466,0.71,-0.281,5.874,66096.26200,-1,-1,-1,-1.0,-1.000,-1.000,0.099,0.715
12,65246,33.7872580,-84.4061511,245.729,0.54,-0.240,5.747,66096.27600,-1,-1,-1,-1.0,-1.000,-1.000,0.000,0.370
12,65247,33.7872581,-84.4061512,245.664,0.56,-0.250,5.775,66096.27600,-1,-1,-1,-1.0,-1.000,-1.000,0.018,0.455
13,68458,33.7872660,-84.4062328,246.111,0.51,-0.137,7.013,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,1.000,0.091
13,68459,33.7872659,-84.4062326,246.041,0.51,-0.148,7.007,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.985,0.182
13,68461,33.7872658,-84.4062322,245.901,0.56,-0.168,6.995,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.968,0.364
13,68462,33.7872657,-84.4062319,245.835,0.63,-0.178,6.971,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.954,0.449
13,68463,33.7872657,-84.4062318,245.763,0.65,-0.189,6.983,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.954,0.543
13,68464,33.7872657,-84.4062319,245.688,0.72,-0.199,7.004,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.954,0.640
13,68465,33.7872655,-84.4062315,245.624,0.74,-0.209,6.975,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.928,0.723
13,68466,33.7872655,-84.4062313,245.554,0.75,-0.219,6.979,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.929,0.814
13,68467,33.7872654,-84.4062311,245.485,0.76,-0.230,6.976,66096.95400,-1,-1,-1,-1.0,-1.000,-1.000,0.918,0.904
13,68528,33.7872653,-84.4062322,246.140,0.78,-0.137,6.813,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.902,0.053
13,68529,33.7872653,-84.4062322,246.069,0.78,-0.148,6.830,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.902,0.145
13,68530,33.7872653,-84.4062322,245.998,0.78,-0.158,6.839,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.902,0.238
13,68531,33.7872653,-84.4062320,245.929,0.78,-0.168,6.837,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.901,0.327
13,68532,33.7872652,-84.4062319,245.859,0.77,-0.178,6.840,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.888,0.418
13,68533,33.7872652,-84.4062317,245.792,0.74,-0.189,6.831,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.888,0.505
13,68534,33.7872652,-84.4062317,245.722,0.76,-0.199,6.841,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.888,0.596
13,68535,33.7872651,-84.4062315,245.654,0.77,-0.209,6.839,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.875,0.684
13,68536,33.7872651,-84.4062314,245.584,0.78,-0.219,6.844,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.876,0.775
13,68537,33.7872650,-84.4062313,245.514,0.78,-0.230,6.850,66096.96700,-1,-1,-1,-1.0,-1.000,-1.000,0.863,0.866
13,68538,33.7872650,-84.4062311,245.446,0.78,-0.240,6.850,66096.96800,-1,-1,-1,-1.0,-1.000,-1.000,0.865,0.955
13,68595,33.7872649,-84.4062322,246.160,0.78,-0.137,6.682,66096.98000,-1,-1,-1,-1.0,-1.000,-1.000,0.849,0.027
13,68596,33.7872649,-84.4062322,246.091,0.78,-0.147,6.689,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.849,0.117
13,68597,33.7872649,-84.4062322,246.022,0.78,-0.158,6.698,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.849,0.206
13,68598,33.7872648,-84.4062321,245.953,0.77,-0.168,6.704,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.836,0.296
13,68599,33.7872648,-84.4062320,245.885,0.76,-0.178,6.707,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.835,0.384
13,68600,33.7872648,-84.4062319,245.817,0.78,-0.189,6.707,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.835,0.473
13,68601,33.7872647,-84.4062317,245.750,0.78,-0.199,6.707,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.822,0.560
13,68602,33.7872647,-84.4062317,245.681,0.76,-0.209,6.717,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.822,0.649
13,68603,33.7872646,-84.4062315,245.614,0.77,-0.219,6.714,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.809,0.736
13,68604,33.7872647,-84.4062315,245.543,0.78,-0.230,6.733,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.822,0.829
13,68605,33.7872646,-84.4062313,245.476,0.78,-0.240,6.731,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.810,0.916
13,68606,33.7872645,-84.4062311,245.412,0.68,-0.250,6.722,66096.98100,-1,-1,-1,-1.0,-1.000,-1.000,0.799,0.999
13,68660,33.7872645,-84.4062323,246.178,0.72,-0.137,6.556,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.797,0.004
13,68661,33.7872645,-84.4062323,246.110,0.78,-0.148,6.564,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.797,0.092
13,68662,33.7872645,-84.4062323,246.042,0.77,-0.158,6.574,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.797,0.181
13,68663,33.7872644,-84.4062321,245.977,0.77,-0.168,6.564,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.783,0.265
13,68664,33.7872644,-84.4062321,245.909,0.77,-0.178,6.578,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.783,0.353
13,68665,33.7872643,-84.4062319,245.843,0.78,-0.189,6.573,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.769,0.439
13,68666,33.7872643,-84.4062318,245.777,0.78,-0.199,6.574,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.769,0.525
13,68667,33.7872643,-84.4062318,245.707,0.77,-0.209,6.592,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.769,0.616
13,68668,33.7872642,-84.4062316,245.643,0.77,-0.219,6.584,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.756,0.699
13,68669,33.7872642,-84.4062314,245.578,0.77,-0.230,6.584,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.757,0.783
13,68670,33.7872641,-84.4062313,245.512,0.77,-0.240,6.585,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.744,0.869
13,68671,33.7872641,-84.4062312,245.444,0.78,-0.250,6.594,66096.99400,-1,-1,-1,-1.0,-1.000,-1.000,0.745,0.957
13,68730,33.7872641,-84.4062324,246.131,0.78,-0.148,6.435,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.745,0.065
13,68731,33.7872640,-84.4062322,246.066,0.78,-0.158,6.432,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.149
13,68732,33.7872640,-84.4062321,246.001,0.78,-0.168,6.432,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.234
13,68733,33.7872640,-84.4062321,245.935,0.76,-0.178,6.440,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.730,0.319
13,68734,33.7872639,-84.4062320,245.868,0.77,-0.189,6.448,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.716,0.406
13,68735,33.7872638,-84.4062316,245.811,0.78,-0.199,6.414,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.703,0.481
13,68736,33.7872639,-84.4062318,245.737,0.78,-0.209,6.456,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.716,0.577
13,68737,33.7872639,-84.4062318,245.671,0.78,-0.219,6.464,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.716,0.662
13,68738,33.7872637,-84.4062314,245.611,0.77,-0.230,6.445,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.690,0.740
13,68739,33.7872637,-84.4062313,245.546,0.77,-0.240,6.448,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.691,0.825
13,68740,33.7872637,-84.4062313,245.477,0.78,-0.250,6.468,66097.00700,-1,-1,-1,-1.0,-1.000,-1.000,0.691,0.914
13,68741,33.7872637,-84.4062312,245.411,0.62,-0.261,6.473,66097.00800,-1,-1,-1,-1.0,-1.000,-1.000,0.692,1.000
13,68795,33.7872636,-84.4062324,246.154,0.79,-0.147,6.295,66097.02000,-1,-1,-1,-1.0,-1.000,-1.000,0.679,0.035
13,68796,33.7872637,-84.4062325,246.086,0.76,-0.158,6.320,66097.02000,-1,-1,-1,-1.0,-1.000,-1.000,0.693,0.123
13,68797,33.7872636,-84.4062322,246.026,0.77,-0.168,6.302,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.677,0.201
13,68798,33.7872636,-84.4062322,245.960,0.77,-0.178,6.313,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.677,0.287
13,68799,33.7872635,-84.4062321,245.896,0.76,-0.189,6.315,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.663,0.370
13,68800,33.7872635,-84.4062319,245.834,0.78,-0.199,6.310,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.663,0.451
13,68801,33.7872634,-84.4062319,245.768,0.79,-0.209,6.320,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.649,0.536
13,68802,33.7872634,-84.4062317,245.705,0.76,-0.219,6.320,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.649,0.618
13,68803,33.7872633,-84.4062316,245.642,0.78,-0.230,6.320,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.636,0.700
13,68804,33.7872633,-84.4062315,245.578,0.76,-0.240,6.325,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.637,0.783
13,68805,33.7872632,-84.4062313,245.515,0.76,-0.250,6.325,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.625,0.865
13,68806,33.7872632,-84.4062312,245.449,0.77,-0.260,6.338,66097.02100,-1,-1,-1,-1.0,-1.000,-1.000,0.626,0.951
13,68861,33.7872632,-84.4062325,246.173,0.75,-0.148,6.172,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.628,0.010
13,68862,33.7872631,-84.4062323,246.112,0.76,-0.158,6.165,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.612,0.090
13,68863,33.7872630,-84.4062320,246.054,0.76,-0.168,6.146,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.597,0.165
13,68864,33.7872631,-84.4062323,245.984,0.77,-0.178,6.182,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.612,0.256
13,68865,33.7872631,-84.4062321,245.923,0.77,-0.189,6.178,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.610,0.335
13,68866,33.7872631,-84.4062321,245.859,0.78,-0.199,6.190,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.610,0.418
13,68867,33.7872630,-84.4062319,245.797,0.78,-0.209,6.188,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.596,0.499
13,68868,33.7872630,-84.4062318,245.736,0.76,-0.219,6.185,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.596,0.578
13,68869,33.7872629,-84.4062316,245.676,0.77,-0.230,6.179,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.583,0.656
13,68870,33.7872628,-84.4062314,245.614,0.77,-0.240,6.178,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.572,0.736
13,68871,33.7872629,-84.4062316,245.542,0.76,-0.250,6.219,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.583,0.830
13,68872,33.7872629,-84.4062314,245.481,0.77,-0.260,6.217,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.585,0.909
13,68873,33.7872628,-84.4062312,245.421,0.74,-0.271,6.214,66097.03400,-1,-1,-1,-1.0,-1.000,-1.000,0.574,0.987
13,68933,33.7872628,-84.4062325,246.133,0.78,-0.158,6.041,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.575,0.062
13,68934,33.7872627,-84.4062322,246.075,0.77,-0.168,6.028,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.558,0.138
13,68935,33.7872627,-84.4062323,246.011,0.77,-0.178,6.043,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.559,0.221
13,68936,33.7872626,-84.4062321,245.950,0.77,-0.189,6.044,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.544,0.300
13,68937,33.7872626,-84.4062320,245.889,0.76,-0.199,6.044,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.544,0.379
13,68938,33.7872626,-84.4062321,245.825,0.77,-0.209,6.064,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.544,0.462
13,68939,33.7872626,-84.4062319,245.764,0.77,-0.219,6.063,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.543,0.542
13,68940,33.7872625,-84.4062318,245.704,0.75,-0.230,6.061,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.530,0.619
13,68941,33.7872625,-84.4062316,245.644,0.76,-0.240,6.060,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.531,0.697
13,68942,33.7872624,-84.4062315,245.582,0.76,-0.250,6.069,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.518,0.778
13,68943,33.7872624,-84.4062313,245.522,0.77,-0.260,6.067,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.520,0.856
13,68944,33.7872624,-84.4062313,245.458,0.76,-0.271,6.084,66097.04700,-1,-1,-1,-1.0,-1.000,-1.000,0.520,0.939
13,69002,33.7872624,-84.4062326,246.156,0.78,-0.158,5.916,66097.06000,-1,-1,-1,-1.0,-1.000,-1.000,0.524,0.032
13,69003,33.7872623,-84.4062324,246.098,0.75,-0.168,5.908,66097.06000,-1,-1,-1,-1.0,-1.000,-1.000,0.508,0.108
13,69004,33.7872623,-84.4062324,246.037,0.76,-0.178,5.915,66097.06000,-1,-1,-1,-1.0,-1.000,-1.000,0.508,0.187
13,69005,33.7872623,-84.4062323,245.976,0.77,-0.188,5.924,66097.06000,-1,-1,-1,-1.0,-1.000,-1.000,0.507,0.266
13,69006,33.7872622,-84.4062323,245.915,0.76,-0.199,5.930,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.493,0.345
13,69007,33.7872622,-84.4062321,245.857,0.76,-0.209,5.926,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.491,0.421
13,69008,33.7872622,-84.4062320,245.795,0.77,-0.219,5.935,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.491,0.501
13,69009,33.7872621,-84.4062319,245.737,0.76,-0.230,5.931,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.477,0.577
13,69010,33.7872621,-84.4062317,245.678,0.77,-0.240,5.933,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.477,0.653
13,69011,33.7872620,-84.4062316,245.618,0.77,-0.250,5.937,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.464,0.731
13,69012,33.7872620,-84.4062315,245.558,0.74,-0.260,5.939,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.465,0.809
13,69013,33.7872620,-84.4062315,245.496,0.74,-0.271,5.954,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.465,0.890
13,69014,33.7872619,-84.4062313,245.438,0.77,-0.281,5.952,66097.06100,-1,-1,-1,-1.0,-1.000,-1.000,0.454,0.965
13,69070,33.7872619,-84.4062326,246.181,0.63,-0.158,5.776,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.459,0.000
13,69071,33.7872619,-84.4062325,246.122,0.77,-0.168,5.783,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.077
13,69072,33.7872619,-84.4062325,246.062,0.77,-0.178,5.788,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.457,0.155
13,69073,33.7872618,-84.4062323,246.006,0.75,-0.189,5.778,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.441,0.227
13,69074,33.7872618,-84.4062323,245.945,0.75,-0.199,5.793,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.441,0.306
13,69075,33.7872618,-84.4062322,245.885,0.76,-0.209,5.801,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.440,0.384
13,69076,33.7872618,-84.4062321,245.827,0.78,-0.219,5.803,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.439,0.460
13,69077,33.7872617,-84.4062319,245.770,0.78,-0.230,5.799,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.424,0.534
13,69078,33.7872617,-84.4062318,245.711,0.74,-0.240,5.803,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.424,0.610
13,69079,33.7872617,-84.4062318,245.650,0.77,-0.250,5.819,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.424,0.690
13,69080,33.7872616,-84.4062317,245.591,0.77,-0.260,5.823,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.411,0.766
13,69081,33.7872616,-84.4062316,245.532,0.76,-0.271,5.828,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.411,0.843
13,69082,33.7872615,-84.4062314,245.475,0.77,-0.281,5.829,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.400,0.917
13,69083,33.7872615,-84.4062314,245.412,0.72,-0.291,5.847,66097.07400,-1,-1,-1,-1.0,-1.000,-1.000,0.400,0.999
13,69144,33.7872615,-84.4062325,246.149,0.77,-0.168,5.647,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.405,0.042
13,69145,33.7872614,-84.4062325,246.090,0.77,-0.178,5.655,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.392,0.118
13,69146,33.7872614,-84.4062324,246.033,0.76,-0.189,5.656,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.390,0.192
13,69147,33.7872615,-84.4062325,245.971,0.77,-0.199,5.678,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.405,0.273
13,69148,33.7872614,-84.4062323,245.916,0.76,-0.209,5.670,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.388,0.344
13,69149,33.7872613,-84.4062322,245.858,0.77,-0.219,5.675,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.374,0.419
13,69150,33.7872613,-84.4062321,245.803,0.78,-0.230,5.672,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.373,0.491
13,69151,33.7872613,-84.4062320,245.744,0.78,-0.240,5.683,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.372,0.568
13,69152,33.7872612,-84.4062319,245.687,0.77,-0.250,5.684,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.642
13,69153,33.7872612,-84.4062318,245.628,0.77,-0.260,5.695,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.718
13,69154,33.7872612,-84.4062317,245.571,0.77,-0.271,5.698,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.358,0.792
13,69155,33.7872611,-84.4062315,245.515,0.77,-0.281,5.698,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.346,0.865
13,69156,33.7872611,-84.4062314,245.457,0.77,-0.291,5.704,66097.08700,-1,-1,-1,-1.0,-1.000,-1.000,0.347,0.940
13,69213,33.7872611,-84.4062327,246.173,0.74,-0.168,5.526,66097.10000,-1,-1,-1,-1.0,-1.000,-1.000,0.359,0.010
13,69214,33.7872611,-84.4062327,246.115,0.77,-0.178,5.539,66097.10000,-1,-1,-1,-1.0,-1.000,-1.000,0.359,0.086
13,69215,33.7872610,-84.4062325,246.062,0.74,-0.188,5.527,66097.10000,-1,-1,-1,-1.0,-1.000,-1.000,0.340,0.155
13,69216,33.7872610,-84.4062325,246.004,0.75,-0.199,5.535,66097.10000,-1,-1,-1,-1.0,-1.000,-1.000,0.340,0.230
13,69217,33.7872610,-84.4062324,245.948,0.75,-0.209,5.539,66097.10000,-1,-1,-1,-1.0,-1.000,-1.000,0.338,0.303
13,69218,33.7872609,-84.4062322,245.893,0.75,-0.219,5.538,66097.10100,-1,-1,-1,-1.0,-1.000,-1.000,0.321,0.374
